,target name,target accession,tlen,query name,accession,qlen,E-value,score,bias,#,of,c-Evalue,i-Evalue,score,bias,from,to,from,to,from,to,acc,description of target
829,sp|Q3Z0G1|HIS4_SHISS,-,246,MSA_M_1,-,357,0.0014,18.0,0.2,1,2,0.00014,0.036,18.0,0.2,51,114,51,114,51,114,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shigella sonnei (strain Ss046) OX=300269 GN=hisA PE=3 SV=1
830,sp|Q3Z0G1|HIS4_SHISS,-,246,MSA_M_1,-,357,0.0014,3.8,0.1,2,2,3,7.8e+02,3.8,0.1,183,239,183,239,183,239,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shigella sonnei (strain Ss046) OX=300269 GN=hisA PE=3 SV=1
831,sp|Q4ZUM3|PYRD_PSEU2,-,343,MSA_M_1,-,357,0.0014,21.8,1.1,1,1,9.7e-06,0.0025,21.8,1.1,219,339,219,339,219,339,0.70,Dihydroorotate dehydrogenase (quinone) OS=Pseudomonas syringae pv. syringae (strain B728a) OX=205918 GN=pyrD PE=3 SV=1
832,sp|A0RZ77|HIS4_CENSY,-,234,MSA_M_1,-,357,0.0015,15.4,0.1,1,2,0.00083,0.22,15.4,0.1,53,112,53,112,53,112,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cenarchaeum symbiosum (strain A) OX=414004 GN=hisA PE=3 SV=1
833,sp|A0RZ77|HIS4_CENSY,-,234,MSA_M_1,-,357,0.0015,6.9,0.2,2,2,0.32,85,6.9,0.2,140,227,140,227,140,227,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Cenarchaeum symbiosum (strain A) OX=414004 GN=hisA PE=3 SV=1
834,sp|B8J216|HIS6_DESDA,-,259,MSA_M_1,-,357,0.0015,7.1,0.1,1,2,0.28,73,7.1,0.1,39,110,39,110,39,110,0.90,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949 / MB) OX=525146 GN=hisF PE=3 SV=1
835,sp|B8J216|HIS6_DESDA,-,259,MSA_M_1,-,357,0.0015,14.6,0.2,2,2,0.0015,0.39,14.6,0.2,181,237,181,237,181,237,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949 / MB) OX=525146 GN=hisF PE=3 SV=1
836,sp|A5UBN2|PDXS_HAEIE,-,291,MSA_M_1,-,357,0.0015,22.2,0.2,1,1,7.5e-06,0.002,22.2,0.2,184,257,184,257,184,257,0.89,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Haemophilus influenzae (strain PittEE) OX=374930 GN=pdxS PE=3 SV=1
837,sp|P45293|PDXS_HAEIN,-,291,MSA_M_1,-,357,0.0015,22.2,0.2,1,1,7.5e-06,0.002,22.2,0.2,184,257,184,257,184,257,0.89,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=pdxS PE=1 SV=1
838,sp|Q4QJU5|PDXS_HAEI8,-,291,MSA_M_1,-,357,0.0015,22.2,0.2,1,1,7.5e-06,0.002,22.2,0.2,184,257,184,257,184,257,0.89,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Haemophilus influenzae (strain 86-028NP) OX=281310 GN=pdxS PE=3 SV=1
839,sp|A9ML12|HIS4_SALAR,-,245,MSA_M_1,-,357,0.0015,19.2,0.8,1,2,6.1e-05,0.016,19.2,0.8,38,113,38,113,38,113,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514 GN=hisA PE=3 SV=1
840,sp|A9ML12|HIS4_SALAR,-,245,MSA_M_1,-,357,0.0015,4.5,0.1,2,2,1.8,4.7e+02,4.5,0.1,181,238,181,238,181,238,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514 GN=hisA PE=3 SV=1
841,sp|P62453|HIS6_THET2,-,252,MSA_M_1,-,357,0.0015,5.4,0.0,1,2,0.94,2.5e+02,5.4,0.0,40,114,40,114,40,114,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039) OX=262724 GN=hisF PE=3 SV=1
842,sp|P62453|HIS6_THET2,-,252,MSA_M_1,-,357,0.0015,15.3,0.1,2,2,0.00095,0.25,15.3,0.1,172,232,172,232,172,232,0.93,Imidazole glycerol phosphate synthase subunit HisF OS=Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039) OX=262724 GN=hisF PE=3 SV=1
843,sp|Q831S1|GUAC_ENTFA,-,325,MSA_M_1,-,357,0.0015,21.1,0.0,1,1,1.6e-05,0.0041,21.1,0.0,187,254,187,254,187,254,0.88,GMP reductase OS=Enterococcus faecalis (strain ATCC 700802 / V583) OX=226185 GN=guaC PE=3 SV=1
844,sp|A8AAK3|HIS6_IGNH4,-,255,MSA_M_1,-,357,0.0015,11.4,0.1,1,2,0.014,3.8,11.4,0.1,49,139,49,139,49,139,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=hisF PE=3 SV=1
845,sp|A8AAK3|HIS6_IGNH4,-,255,MSA_M_1,-,357,0.0015,9.5,0.0,2,2,0.052,14,9.5,0.0,175,233,175,233,175,233,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=hisF PE=3 SV=1
846,sp|Q7SIB9|HIS6_THET8,-,252,MSA_M_1,-,357,0.0015,5.4,0.0,1,2,0.94,2.5e+02,5.4,0.0,40,114,40,114,40,114,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579) OX=300852 GN=hisF PE=1 SV=1
847,sp|Q7SIB9|HIS6_THET8,-,252,MSA_M_1,-,357,0.0015,15.3,0.1,2,2,0.00095,0.25,15.3,0.1,172,232,172,232,172,232,0.93,Imidazole glycerol phosphate synthase subunit HisF OS=Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579) OX=300852 GN=hisF PE=1 SV=1
848,sp|A6WX52|HIS6_OCHA4,-,261,MSA_M_1,-,357,0.0015,9.4,0.0,1,2,0.057,15,9.4,0.0,43,126,43,126,43,126,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Ochrobactrum anthropi (strain ATCC 49188 / DSM 6882 / JCM 21032 / NBRC 15819 / NCTC 12168) OX=439375 GN=hisF PE=3 SV=1
849,sp|A6WX52|HIS6_OCHA4,-,261,MSA_M_1,-,357,0.0015,12.3,0.3,2,2,0.0073,1.9,12.3,0.3,179,238,179,238,179,238,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Ochrobactrum anthropi (strain ATCC 49188 / DSM 6882 / JCM 21032 / NBRC 15819 / NCTC 12168) OX=439375 GN=hisF PE=3 SV=1
850,sp|B9MS26|PYRDB_CALBD,-,300,MSA_M_1,-,357,0.0016,21.0,0.1,1,1,1.7e-05,0.0044,21.0,0.1,216,281,216,281,216,281,0.89,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Caldicellulosiruptor bescii (strain ATCC BAA-1888 / DSM 6725 / Z-1320) OX=521460 GN=pyrD PE=3 SV=1"
851,sp|C3PHA6|HIS6_CORA7,-,254,MSA_M_1,-,357,0.0016,10.7,0.0,1,2,0.023,5.9,10.7,0.0,49,112,49,112,49,112,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium aurimucosum (strain ATCC 700975 / DSM 44827 / CN-1) OX=548476 GN=hisF PE=3 SV=1
852,sp|C3PHA6|HIS6_CORA7,-,254,MSA_M_1,-,357,0.0016,11.0,0.3,2,2,0.018,4.8,11.0,0.3,175,251,175,251,175,251,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium aurimucosum (strain ATCC 700975 / DSM 44827 / CN-1) OX=548476 GN=hisF PE=3 SV=1
853,sp|Q67KI0|HIS6_SYMTH,-,254,MSA_M_1,-,357,0.0016,9.3,0.1,1,2,0.063,17,9.3,0.1,50,114,50,114,50,114,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Symbiobacterium thermophilum (strain T / IAM 14863) OX=292459 GN=hisF PE=3 SV=1
854,sp|Q67KI0|HIS6_SYMTH,-,254,MSA_M_1,-,357,0.0016,12.6,0.3,2,2,0.0059,1.6,12.6,0.3,175,238,175,238,175,238,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Symbiobacterium thermophilum (strain T / IAM 14863) OX=292459 GN=hisF PE=3 SV=1
855,sp|A9VTC4|PYRDB_BACMK,-,309,MSA_M_1,-,357,0.0016,21.3,0.3,1,1,1.4e-05,0.0036,21.3,0.3,217,272,217,272,217,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus mycoides (strain KBAB4) OX=315730 GN=pyrD PE=3 SV=1"
856,sp|Q820Q0|HIS6_NITEU,-,258,MSA_M_1,-,357,0.0017,8.9,0.1,1,2,0.083,22,8.9,0.1,49,112,49,112,49,112,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410 GN=hisF PE=3 SV=1
857,sp|Q820Q0|HIS6_NITEU,-,258,MSA_M_1,-,357,0.0017,12.4,0.1,2,2,0.0072,1.9,12.4,0.1,157,248,157,248,157,248,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410 GN=hisF PE=3 SV=1
858,sp|Q4JW52|HIS6_CORJK,-,260,MSA_M_1,-,357,0.0017,13.6,0.0,1,2,0.0031,0.81,13.6,0.0,49,113,49,113,49,113,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium jeikeium (strain K411) OX=306537 GN=hisF PE=3 SV=1
859,sp|Q4JW52|HIS6_CORJK,-,260,MSA_M_1,-,357,0.0017,7.9,0.2,2,2,0.16,42,7.9,0.2,182,253,182,253,182,253,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium jeikeium (strain K411) OX=306537 GN=hisF PE=3 SV=1
860,sp|A3PCK5|HIS4_PROM0,-,255,MSA_M_1,-,357,0.0017,14.8,0.0,1,2,0.0013,0.33,14.8,0.0,64,119,64,119,64,119,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Prochlorococcus marinus (strain MIT 9301) OX=167546 GN=hisA PE=3 SV=1
861,sp|A3PCK5|HIS4_PROM0,-,255,MSA_M_1,-,357,0.0017,5.4,0.0,2,2,0.95,2.5e+02,5.4,0.0,169,231,169,231,169,231,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Prochlorococcus marinus (strain MIT 9301) OX=167546 GN=hisA PE=3 SV=1
862,sp|Q88L40|PYRD_PSEPK,-,340,MSA_M_1,-,357,0.0017,21.5,2.8,1,1,1.2e-05,0.0032,21.5,2.8,225,336,225,336,225,336,0.74,Dihydroorotate dehydrogenase (quinone) OS=Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440) OX=160488 GN=pyrD PE=3 SV=1
863,sp|A7MNF6|LLDD_CROS8,-,401,MSA_M_1,-,357,0.0017,21.9,0.1,1,1,9.2e-06,0.0024,21.9,0.1,252,397,252,397,252,397,0.81,L-lactate dehydrogenase OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=lldD PE=3 SV=1
864,sp|B0R4B2|HIS6_HALS3,-,273,MSA_M_1,-,357,0.0017,14.9,0.1,1,2,0.0012,0.32,14.9,0.1,45,114,45,114,45,114,0.78,Imidazole glycerol phosphate synthase subunit HisF OS=Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1) OX=478009 GN=hisF PE=3 SV=1
865,sp|B0R4B2|HIS6_HALS3,-,273,MSA_M_1,-,357,0.0017,6.5,0.1,2,2,0.44,1.2e+02,6.5,0.1,197,262,197,262,197,262,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1) OX=478009 GN=hisF PE=3 SV=1
866,sp|Q9HR52|HIS6_HALSA,-,273,MSA_M_1,-,357,0.0017,14.9,0.1,1,2,0.0012,0.32,14.9,0.1,45,114,45,114,45,114,0.78,Imidazole glycerol phosphate synthase subunit HisF OS=Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) OX=64091 GN=hisF PE=3 SV=1
867,sp|Q9HR52|HIS6_HALSA,-,273,MSA_M_1,-,357,0.0017,6.5,0.1,2,2,0.44,1.2e+02,6.5,0.1,197,262,197,262,197,262,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) OX=64091 GN=hisF PE=3 SV=1
868,sp|A9W5U0|HIS6_METEP,-,258,MSA_M_1,-,357,0.0018,8.5,0.1,1,2,0.11,28,8.5,0.1,42,125,42,125,42,125,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Methylorubrum extorquens (strain PA1) OX=419610 GN=hisF PE=3 SV=1
869,sp|A9W5U0|HIS6_METEP,-,258,MSA_M_1,-,357,0.0018,14.7,0.4,2,2,0.0014,0.37,14.7,0.4,158,248,158,248,158,248,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Methylorubrum extorquens (strain PA1) OX=419610 GN=hisF PE=3 SV=1
870,sp|B3PGA4|HIS6_CELJU,-,257,MSA_M_1,-,357,0.0018,10.9,0.1,1,2,0.02,5.4,10.9,0.1,50,117,50,117,50,117,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Cellvibrio japonicus (strain Ueda107) OX=498211 GN=hisF PE=3 SV=1
871,sp|B3PGA4|HIS6_CELJU,-,257,MSA_M_1,-,357,0.0018,9.9,0.1,2,2,0.04,10,9.9,0.1,184,241,184,241,184,241,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Cellvibrio japonicus (strain Ueda107) OX=498211 GN=hisF PE=3 SV=1
872,sp|A0RHQ6|PYRDB_BACAH,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus thuringiensis (strain Al Hakam) OX=412694 GN=pyrD PE=3 SV=1"
873,sp|Q3KFC7|PYRD_PSEPF,-,339,MSA_M_1,-,357,0.0018,21.1,3.3,1,1,1.6e-05,0.0041,21.1,3.3,224,335,224,335,224,335,0.73,Dihydroorotate dehydrogenase (quinone) OS=Pseudomonas fluorescens (strain Pf0-1) OX=205922 GN=pyrD PE=3 SV=1
874,sp|B0T799|HIS4_CAUSK,-,241,MSA_M_1,-,357,0.0018,12.2,0.3,1,2,0.008,2.1,12.2,0.3,55,115,55,115,55,115,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Caulobacter sp. (strain K31) OX=366602 GN=hisA PE=3 SV=1
875,sp|B0T799|HIS4_CAUSK,-,241,MSA_M_1,-,357,0.0018,12.5,0.8,2,2,0.0066,1.7,12.5,0.8,173,224,173,224,173,224,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Caulobacter sp. (strain K31) OX=366602 GN=hisA PE=3 SV=1
876,sp|Q2J8L3|HIS6_FRACC,-,254,MSA_M_1,-,357,0.0018,9.4,0.0,1,2,0.059,15,9.4,0.0,50,120,50,120,50,120,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Frankia casuarinae (strain DSM 45818 / CECT 9043 / CcI3) OX=106370 GN=hisF PE=3 SV=1
877,sp|Q2J8L3|HIS6_FRACC,-,254,MSA_M_1,-,357,0.0018,11.6,0.5,2,2,0.013,3.3,11.6,0.5,185,236,185,236,185,236,0.90,Imidazole glycerol phosphate synthase subunit HisF OS=Frankia casuarinae (strain DSM 45818 / CECT 9043 / CcI3) OX=106370 GN=hisF PE=3 SV=1
878,sp|Q8GDQ6|HIS6_HELMO,-,261,MSA_M_1,-,357,0.0018,9.1,0.1,1,2,0.072,19,9.1,0.1,48,118,48,118,48,118,0.86,Imidazole glycerol phosphate synthase subunit HisF (Fragment) OS=Heliobacillus mobilis OX=28064 GN=hisF PE=3 SV=1
879,sp|Q8GDQ6|HIS6_HELMO,-,261,MSA_M_1,-,357,0.0018,11.4,0.0,2,2,0.014,3.7,11.4,0.0,181,245,181,245,181,245,0.83,Imidazole glycerol phosphate synthase subunit HisF (Fragment) OS=Heliobacillus mobilis OX=28064 GN=hisF PE=3 SV=1
880,sp|B1KYX5|PDXS_CLOBM,-,290,MSA_M_1,-,357,0.0018,20.5,0.0,1,1,2.4e-05,0.0062,20.5,0.0,179,264,179,264,179,264,0.86,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Clostridium botulinum (strain Loch Maree / Type A3) OX=498214 GN=pdxS PE=3 SV=1
881,sp|A9A5X1|HIS4_NITMS,-,236,MSA_M_1,-,357,0.0018,11.0,0.0,1,2,0.018,4.7,11.0,0.0,51,112,51,112,51,112,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=hisA PE=3 SV=1
882,sp|A9A5X1|HIS4_NITMS,-,236,MSA_M_1,-,357,0.0018,9.2,0.0,2,2,0.067,18,9.2,0.0,176,232,176,232,176,232,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=hisA PE=3 SV=1
883,sp|B7HLL8|PYRDB_BACC7,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus cereus (strain AH187) OX=405534 GN=pyrD PE=3 SV=1"
884,sp|B7JJX1|PYRDB_BACC0,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus cereus (strain AH820) OX=405535 GN=pyrD PE=3 SV=1"
885,sp|B9IVW1|PYRDB_BACCQ,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus cereus (strain Q1) OX=361100 GN=pyrD PE=3 SV=1"
886,sp|C1EPP8|PYRDB_BACC3,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus cereus (strain 03BB102) OX=572264 GN=pyrD PE=3 SV=1"
887,sp|C3L742|PYRDB_BACAC,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus anthracis (strain CDC 684 / NRRL 3495) OX=568206 GN=pyrD PE=3 SV=1"
888,sp|C3P654|PYRDB_BACAA,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus anthracis (strain A0248) OX=592021 GN=pyrD PE=3 SV=1"
889,sp|Q636E2|PYRDB_BACCZ,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus cereus (strain ZK / E33L) OX=288681 GN=pyrD PE=3 SV=1"
890,sp|Q6HET0|PYRDB_BACHK,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus thuringiensis subsp. konkukian (strain 97-27) OX=281309 GN=pyrD PE=3 SV=1"
891,sp|Q732I5|PYRDB_BACC1,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus cereus (strain ATCC 10987 / NRS 248) OX=222523 GN=pyrD PE=3 SV=1"
892,sp|Q81WF4|PYRDB_BACAN,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus anthracis OX=1392 GN=pyrD PE=3 SV=1"
893,sp|B3GXB6|PDXS_ACTP7,-,295,MSA_M_1,-,357,0.0018,19.2,0.0,1,1,6e-05,0.016,19.2,0.0,184,280,184,280,184,280,0.81,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Actinobacillus pleuropneumoniae serotype 7 (strain AP76) OX=537457 GN=pdxS PE=3 SV=1
894,sp|B7IUP4|PYRDB_BACC2,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus cereus (strain G9842) OX=405531 GN=pyrD PE=3 SV=1"
895,sp|Q819S5|PYRDB_BACCR,-,309,MSA_M_1,-,357,0.0018,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus cereus (strain ATCC 14579 / DSM 31 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NRRL B-3711) OX=226900 GN=pyrD PE=3 SV=1"
896,sp|Q65LF6|GUAC_BACLD,-,326,MSA_M_1,-,357,0.0019,21.0,0.0,1,1,1.7e-05,0.0044,21.0,0.0,188,273,188,273,188,273,0.88,GMP reductase OS=Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / NBRC 12200 / NCIMB 9375 / NRRL NRS-1264 / Gibson 46) OX=279010 GN=guaC PE=3 SV=1
897,sp|B1IZ50|HIS4_ECOLC,-,245,MSA_M_1,-,357,0.0019,17.9,0.3,1,2,0.00014,0.038,17.9,0.3,50,113,50,113,50,113,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli (strain ATCC 8739 / DSM 1576 / Crooks) OX=481805 GN=hisA PE=3 SV=1
898,sp|B1IZ50|HIS4_ECOLC,-,245,MSA_M_1,-,357,0.0019,3.8,0.1,2,2,3,7.8e+02,3.8,0.1,182,238,182,238,182,238,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli (strain ATCC 8739 / DSM 1576 / Crooks) OX=481805 GN=hisA PE=3 SV=1
899,sp|B7H6M0|PYRDB_BACC4,-,309,MSA_M_1,-,357,0.0019,21.2,0.3,1,1,1.5e-05,0.0039,21.2,0.3,218,272,218,272,218,272,0.93,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Bacillus cereus (strain B4264) OX=405532 GN=pyrD PE=3 SV=1"
900,sp|B5YU80|HIS4_ECO5E,-,245,MSA_M_1,-,357,0.0019,17.9,0.3,1,2,0.00014,0.038,17.9,0.3,50,113,50,113,50,113,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O157:H7 (strain EC4115 / EHEC) OX=444450 GN=hisA PE=3 SV=1
901,sp|B5YU80|HIS4_ECO5E,-,245,MSA_M_1,-,357,0.0019,3.8,0.1,2,2,3,7.8e+02,3.8,0.1,182,238,182,238,182,238,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O157:H7 (strain EC4115 / EHEC) OX=444450 GN=hisA PE=3 SV=1
902,sp|Q9S5G4|HIS4_ECO57,-,245,MSA_M_1,-,357,0.0019,17.9,0.3,1,2,0.00014,0.038,17.9,0.3,50,113,50,113,50,113,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O157:H7 OX=83334 GN=hisA PE=3 SV=1
903,sp|Q9S5G4|HIS4_ECO57,-,245,MSA_M_1,-,357,0.0019,3.8,0.1,2,2,3,7.8e+02,3.8,0.1,182,238,182,238,182,238,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O157:H7 OX=83334 GN=hisA PE=3 SV=1
904,sp|Q32EF3|HIS4_SHIDS,-,246,MSA_M_1,-,357,0.0019,17.9,0.3,1,2,0.00015,0.038,17.9,0.3,51,114,51,114,51,114,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shigella dysenteriae serotype 1 (strain Sd197) OX=300267 GN=hisA PE=3 SV=1
905,sp|Q32EF3|HIS4_SHIDS,-,246,MSA_M_1,-,357,0.0019,3.8,0.1,2,2,3,7.8e+02,3.8,0.1,183,239,183,239,183,239,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shigella dysenteriae serotype 1 (strain Sd197) OX=300267 GN=hisA PE=3 SV=1
906,sp|C5BMF5|HIS6_TERTT,-,257,MSA_M_1,-,357,0.0019,11.7,0.0,1,2,0.011,3,11.7,0.0,48,113,48,113,48,113,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Teredinibacter turnerae (strain ATCC 39867 / T7901) OX=377629 GN=hisF PE=3 SV=1
907,sp|C5BMF5|HIS6_TERTT,-,257,MSA_M_1,-,357,0.0019,9.3,0.2,2,2,0.06,16,9.3,0.2,186,247,186,247,186,247,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Teredinibacter turnerae (strain ATCC 39867 / T7901) OX=377629 GN=hisF PE=3 SV=1
908,sp|A3M9P1|HIS6_ACIBT,-,252,MSA_M_1,-,357,0.0019,9.8,0.0,1,2,0.044,12,9.8,0.0,49,127,49,127,49,127,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Acinetobacter baumannii (strain ATCC 17978 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377) OX=400667 GN=hisF PE=3 SV=2
